framework,pde,model,setting,size,split,mean_relative_error,std_relative_error,predict_time_seconds,n_eval,ood_file,n_train,n_params,train_time_seconds,epochs,lr,batch_size,num_trunk,num_branch,num_leaf
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0637590289115905,0.0185227990150451,0.1775459088385105,4000,ood_par_scale.h5,10000,293450,211.6932541038841,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0785818248987197,0.0291229616850614,0.1761636361479759,4000,ood_par_var.h5,10000,293450,211.6932541038841,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,test,0.0783992484211921,0.0287410616874694,0.1781960800290107,4000,,10000,2146900,214.7717548236251,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1169495210051536,0.0340408869087696,0.1779436152428388,4000,ood_init.h5,10000,2146900,214.7717548236251,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1168424859642982,0.0337614044547081,0.1771798525005579,4000,ood_par_init.h5,10000,2146900,214.7717548236251,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0639712810516357,0.0210002977401018,0.1778365019708871,4000,ood_par_kernel.h5,10000,2146900,214.7717548236251,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0648680552840232,0.0200927183032035,0.1770238410681486,4000,ood_par_scale.h5,10000,2146900,214.7717548236251,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0791560560464859,0.0304374918341636,0.1780862566083669,4000,ood_par_var.h5,10000,2146900,214.7717548236251,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,test,0.0826056450605392,0.0253234021365642,0.1840440519154071,4000,,10000,9478750,224.98578494228423,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1154623031616211,0.0346803404390811,0.1809478066861629,4000,ood_init.h5,10000,9478750,224.98578494228423,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1156201288104057,0.0342380292713642,0.1809235159307718,4000,ood_par_init.h5,10000,9478750,224.98578494228423,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0672801807522773,0.0178255215287208,0.1808539442718029,4000,ood_par_kernel.h5,10000,9478750,224.98578494228423,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0684621706604957,0.0175555869936943,0.1815096847712993,4000,ood_par_scale.h5,10000,9478750,224.98578494228423,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0840963125228881,0.0264454297721385,0.1807826049625873,4000,ood_par_var.h5,10000,9478750,224.98578494228423,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),small,test,0.0248050950467586,0.0078140888363122,0.8327140472829342,4000,,10000,306350,392.2860071416944,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.1102805510163307,0.0372983925044536,0.8265654444694519,4000,ood_init.h5,10000,306350,392.2860071416944,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.1116635426878929,0.0367425940930843,0.8267495278269053,4000,ood_par_init.h5,10000,306350,392.2860071416944,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.0501810014247894,0.0151186762377619,0.8275342006236315,4000,ood_par_kernel.h5,10000,306350,392.2860071416944,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.055168729275465,0.0158275067806243,0.8262892086058855,4000,ood_par_scale.h5,10000,306350,392.2860071416944,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.0252485163509845,0.0076403566636145,0.8268198687583208,4000,ood_par_var.h5,10000,306350,392.2860071416944,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,test,0.0274960380047559,0.0103951031342148,3.788418289273977,4000,,10000,2172700,1124.1718047540635,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.1100716739892959,0.0381533876061439,3.76916678249836,4000,ood_init.h5,10000,2172700,1124.1718047540635,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.111046627163887,0.0372950509190559,3.761074438691139,4000,ood_par_init.h5,10000,2172700,1124.1718047540635,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.0491202697157859,0.0153800444677472,3.754655787721276,4000,ood_par_kernel.h5,10000,2172700,1124.1718047540635,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.0528677366673946,0.0153102343901991,3.7577081359922886,4000,ood_par_scale.h5,10000,2172700,1124.1718047540635,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.0281085725873708,0.0103418240323662,3.749942947179079,4000,ood_par_var.h5,10000,2172700,1124.1718047540635,200,0.001,64,100,100,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),large,test,0.070007175207138,0.0212752074003219,12.97217781841755,4000,,10000,9530350,3090.5944888815284,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.117770180106163,0.0348619185388088,12.970925388857722,4000,ood_init.h5,10000,9530350,3090.5944888815284,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.1184129938483238,0.0343401692807674,12.95509821176529,4000,ood_par_init.h5,10000,9530350,3090.5944888815284,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.0675640702247619,0.0155973564833402,12.967562863603234,4000,ood_par_kernel.h5,10000,9530350,3090.5944888815284,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.0703064799308776,0.0157998614013195,12.962509129196404,4000,ood_par_scale.h5,10000,9530350,3090.5944888815284,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.0715327709913253,0.0216624587774276,12.94249838218093,4000,ood_par_var.h5,10000,9530350,3090.5944888815284,200,0.001,64,150,150,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),small,test,0.6002777814865112,0.2287722527980804,0.1784535162150859,4000,,10000,293450,220.94081936962905,200,0.001,64,50,50,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.5836040377616882,0.1998975276947021,0.1802751142531633,4000,ood_init.h5,10000,293450,220.94081936962905,200,0.001,64,50,50,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.6011163592338562,0.1838887929916381,0.1747502647340297,4000,ood_par_init.h5,10000,293450,220.94081936962905,200,0.001,64,50,50,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.5264772176742554,0.2088017910718917,0.176803920418024,4000,ood_par_kernel.h5,10000,293450,220.94081936962905,200,0.001,64,50,50,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.5390053987503052,0.2181610912084579,0.1744616720825433,4000,ood_par_scale.h5,10000,293450,220.94081936962905,200,0.001,64,50,50,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.5671663880348206,0.2240507006645202,0.1755058486014604,4000,ood_par_var.h5,10000,293450,220.94081936962905,200,0.001,64,50,50,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),medium,test,0.5837673544883728,0.2226496785879135,0.1809737477451563,4000,,10000,2146900,221.7742353770882,200,0.001,64,100,100,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5722153186798096,0.2057933956384658,0.1800352036952972,4000,ood_init.h5,10000,2146900,221.7742353770882,200,0.001,64,100,100,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5739239454269409,0.1733458936214447,0.1763059813529253,4000,ood_par_init.h5,10000,2146900,221.7742353770882,200,0.001,64,100,100,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5062246322631836,0.2033048570156097,0.1771663967519998,4000,ood_par_kernel.h5,10000,2146900,221.7742353770882,200,0.001,64,100,100,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5189337134361267,0.2149415761232376,0.1765320878475904,4000,ood_par_scale.h5,10000,2146900,221.7742353770882,200,0.001,64,100,100,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5571979880332947,0.2229705452919006,0.1768245324492454,4000,ood_par_var.h5,10000,2146900,221.7742353770882,200,0.001,64,100,100,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),large,test,0.5693546533584595,0.2171752601861953,0.1858015246689319,4000,,10000,9478750,226.25255016237497,200,0.001,64,150,150,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),large,ood,0.5487667322158813,0.1985900402069091,0.1859210170805454,4000,ood_init.h5,10000,9478750,226.25255016237497,200,0.001,64,150,150,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),large,ood,0.5552240014076233,0.1422629952430725,0.1813875380903482,4000,ood_par_init.h5,10000,9478750,226.25255016237497,200,0.001,64,150,150,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),large,ood,0.4872682392597198,0.1917863190174102,0.1812201403081417,4000,ood_par_kernel.h5,10000,9478750,226.25255016237497,200,0.001,64,150,150,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),large,ood,0.5037112236022949,0.2099170833826065,0.181489136070013,4000,ood_par_scale.h5,10000,9478750,226.25255016237497,200,0.001,64,150,150,
Framework2,Param_wave,deeponet_nocoef,DeepONet (no coeff),large,ood,0.5369917154312134,0.2109541594982147,0.1813459675759077,4000,ood_par_var.h5,10000,9478750,226.25255016237497,200,0.001,64,150,150,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),small,test,0.2872193455696106,0.1015101820230484,0.8277441170066595,4000,,10000,299850,393.55845313332975,200,0.001,64,50,50,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),small,ood,0.4498682022094726,0.1896542906761169,0.8254977855831385,4000,ood_init.h5,10000,299850,393.55845313332975,200,0.001,64,50,50,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),small,ood,0.7598214745521545,0.1156721040606498,0.826396631076932,4000,ood_par_init.h5,10000,299850,393.55845313332975,200,0.001,64,50,50,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),small,ood,0.3933986127376556,0.1600859463214874,0.825941639021039,4000,ood_par_kernel.h5,10000,299850,393.55845313332975,200,0.001,64,50,50,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),small,ood,0.4459238946437835,0.1881515085697174,0.8260486740618944,4000,ood_par_scale.h5,10000,299850,393.55845313332975,200,0.001,64,50,50,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),small,ood,0.2752622663974762,0.0951222255825996,0.8254365622997284,4000,ood_par_var.h5,10000,299850,393.55845313332975,200,0.001,64,50,50,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),medium,test,0.1819890290498733,0.0699988380074501,3.7661104779690495,4000,,10000,2159700,1127.1388110611588,200,0.001,64,100,100,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),medium,ood,0.4209993779659271,0.20721335709095,3.758155133575201,4000,ood_init.h5,10000,2159700,1127.1388110611588,200,0.001,64,100,100,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),medium,ood,1.0816656351089478,0.1457473635673523,3.775146191939712,4000,ood_par_init.h5,10000,2159700,1127.1388110611588,200,0.001,64,100,100,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),medium,ood,0.3587470054626465,0.170772910118103,3.7806320283561945,4000,ood_par_kernel.h5,10000,2159700,1127.1388110611588,200,0.001,64,100,100,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),medium,ood,0.4241204261779785,0.1992174088954925,3.756743272766471,4000,ood_par_scale.h5,10000,2159700,1127.1388110611588,200,0.001,64,100,100,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),medium,ood,0.1743105500936508,0.0670237094163894,3.767402093857527,4000,ood_par_var.h5,10000,2159700,1127.1388110611588,200,0.001,64,100,100,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),large,test,0.205395221710205,0.0749427750706672,12.983225556090474,4000,,10000,9504350,3097.7585587762296,200,0.001,64,150,150,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),large,ood,0.4262945652008056,0.2012959122657776,12.967871770262718,4000,ood_init.h5,10000,9504350,3097.7585587762296,200,0.001,64,150,150,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),large,ood,0.8561404347419739,0.163667619228363,12.967818636447191,4000,ood_par_init.h5,10000,9504350,3097.7585587762296,200,0.001,64,150,150,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),large,ood,0.3766196072101593,0.1740022599697113,12.964154919609427,4000,ood_par_kernel.h5,10000,9504350,3097.7585587762296,200,0.001,64,150,150,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),large,ood,0.4402598142623901,0.1949007213115692,12.968091202899814,4000,ood_par_scale.h5,10000,9504350,3097.7585587762296,200,0.001,64,150,150,
Framework2,Param_wave,deeponet,DeepONet (coeff concat),large,ood,0.2000717371702194,0.0726896971464157,12.967927441000938,4000,ood_par_var.h5,10000,9504350,3097.7585587762296,200,0.001,64,150,150,
Framework1,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,test,0.0528741367161273,0.0259880758821964,0.0737925972789526,1600,,6400,293450,136.05114123038948,200,0.001,64,50,50,
Framework1,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0922224521636962,0.0618132911622524,0.0360790025442838,800,ood.h5,6400,293450,136.05114123038948,200,0.001,64,50,50,
Framework1,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,test,0.0581405386328697,0.0248386431485414,0.0759056881070137,1600,,6400,2146900,135.48406879231334,200,0.001,64,100,100,
Framework1,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0955660566687583,0.0599499009549617,0.0370600931346416,800,ood.h5,6400,2146900,135.48406879231334,200,0.001,64,100,100,
Framework1,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,test,0.0661707520484924,0.0236429348587989,0.078690018504858,1600,,6400,9478750,137.68354950658977,200,0.001,64,150,150,
Framework1,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1009363830089569,0.0572376810014247,0.0382673386484384,800,ood.h5,6400,9478750,137.68354950658977,200,0.001,64,150,150,
Framework1,Conservation_law,deeponet,DeepONet (coeff concat),small,test,0.0395587794482708,0.007404041942209,0.3343543447554111,1600,,6400,293850,250.4458408411592,200,0.001,64,50,50,
Framework1,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0555688291788101,0.0275059640407562,0.1661675330251455,800,ood.h5,6400,293850,250.4458408411592,200,0.001,64,50,50,
Framework1,Conservation_law,deeponet,DeepONet (coeff concat),medium,test,0.0433307848870754,0.008567432872951,1.4999872334301472,1600,,6400,2147700,726.063385464251,200,0.001,64,100,100,
Framework1,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0603651143610477,0.028391171246767,0.7566551752388477,800,ood.h5,6400,2147700,726.063385464251,200,0.001,64,100,100,
Framework1,Conservation_law,deeponet,DeepONet (coeff concat),large,test,0.0803087204694747,0.016320077702403,5.2032371405512094,1600,,6400,9480350,1998.825703088194,200,0.001,64,150,150,
Framework1,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0966224446892738,0.0321930535137653,2.600974900647998,800,ood.h5,6400,9480350,1998.825703088194,200,0.001,64,150,150,
Framework1,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,test,0.1230581700801849,0.0467021726071834,0.0859956555068492,1600,,6400,293450,140.51289966516197,200,0.001,64,50,50,
Framework1,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.2056964933872223,0.0831739380955696,0.0361042972654104,800,ood.h5,6400,293450,140.51289966516197,200,0.001,64,50,50,
Framework1,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,test,0.1256809830665588,0.0460307076573371,0.0773975942283868,1600,,6400,2146900,141.10572520457208,200,0.001,64,100,100,
Framework1,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.2060703337192535,0.0818916112184524,0.0374623425304889,800,ood.h5,6400,2146900,141.10572520457208,200,0.001,64,100,100,
Framework1,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,test,0.1280328631401062,0.0445137880742549,0.0798380430787801,1600,,6400,9478750,143.62269622273743,200,0.001,64,150,150,
Framework1,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.2063072025775909,0.0791820362210273,0.0382691472768783,800,ood.h5,6400,9478750,143.62269622273743,200,0.001,64,150,150,
Framework1,DiffReacAdv,deeponet,DeepONet (coeff concat),small,test,0.0288702845573425,0.0062734191305935,0.3340535685420036,1600,,6400,293950,251.24733377993107,200,0.001,64,50,50,
Framework1,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.0661092698574066,0.0359461493790149,0.1673241518437862,800,ood.h5,6400,293950,251.24733377993107,200,0.001,64,50,50,
Framework1,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,test,0.0436200723052024,0.0117350500077009,1.521586123853922,1600,,6400,2147900,717.9595154635608,200,0.001,64,100,100,
Framework1,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.0852527394890785,0.0371545515954494,0.7558402102440596,800,ood.h5,6400,2147900,717.9595154635608,200,0.001,64,100,100,
Framework1,DiffReacAdv,deeponet,DeepONet (coeff concat),large,test,0.0417742878198623,0.0111589236184954,4.579355591908097,1600,,6400,9480750,2149.080051511526,200,0.001,64,150,150,
Framework1,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.0828044340014457,0.0357410497963428,2.27889896184206,800,ood.h5,6400,9480750,2149.080051511526,200,0.001,64,150,150,
Framework1,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,test,0.3053557276725769,0.119510218501091,0.2499779686331749,1600,,6400,293450,164.87072960659862,200,0.001,64,50,50,
Framework1,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.4604760408401489,0.1950376182794571,0.1244384497404098,800,ood.h5,6400,293450,164.87072960659862,200,0.001,64,50,50,
Framework1,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,test,0.2965090274810791,0.1262716054916381,0.2531361207365989,1600,,6400,2146900,161.6396190393716,200,0.001,64,100,100,
Framework1,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.4590842425823211,0.2044041901826858,0.1287763062864542,800,ood.h5,6400,2146900,161.6396190393716,200,0.001,64,100,100,
Framework1,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,test,0.2993949949741363,0.1253019720315933,0.2403617724776268,1600,,6400,9478750,162.38889344409108,200,0.001,64,150,150,
Framework1,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.4593187570571899,0.2006717920303344,0.1163831949234008,800,ood.h5,6400,9478750,162.38889344409108,200,0.001,64,150,150,
Framework1,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,test,0.1217248886823654,0.0364047698676586,0.3838500920683145,1600,,6400,293750,292.822300195694,200,0.001,64,50,50,
Framework1,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.2205800265073776,0.1483681946992874,0.1911091562360525,800,ood.h5,6400,293750,292.822300195694,200,0.001,64,50,50,
Framework1,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,test,0.1512933224439621,0.0487507134675979,1.3996138107031584,1600,,6400,2147500,981.2875004671514,200,0.001,64,100,100,
Framework1,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.250800222158432,0.1453615576028823,0.6933548953384161,800,ood.h5,6400,2147500,981.2875004671514,200,0.001,64,100,100,
Framework1,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,test,0.1504290401935577,0.04836006462574,4.553831614553928,1600,,6400,9479950,2712.843568444252,200,0.001,64,150,150,
Framework1,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.2478019297122955,0.1465499550104141,2.282036578282714,800,ood.h5,6400,9479950,2712.843568444252,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,test,0.0719046294689178,0.0238335914909839,0.1622166242450475,1600,,6400,293450,195.0786050762981,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0560289770364761,0.0171199422329664,0.0816920530050993,800,ood_matern.h5,6400,293450,195.0786050762981,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0564691647887229,0.0155902924016118,0.0815959628671407,800,ood_scale.h5,6400,293450,195.0786050762981,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0717164054512977,0.0241545904427766,0.0821955427527427,800,ood_var.h5,6400,293450,195.0786050762981,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,test,0.0712882056832313,0.0241895150393247,0.2476800363510847,1600,,6400,2146900,147.17790214531124,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0548486560583114,0.016882300376892,0.1221919991075992,800,ood_matern.h5,6400,2146900,147.17790214531124,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0558342412114143,0.0159895475953817,0.1257969215512275,800,ood_scale.h5,6400,2146900,147.17790214531124,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0715070888400077,0.0251720678061246,0.1245430521667003,800,ood_var.h5,6400,2146900,147.17790214531124,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,test,0.0739629045128822,0.0242489054799079,0.1630211658775806,1600,,6400,9478750,152.42365168221295,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0576689057052135,0.0172710996121168,0.0817027352750301,800,ood_matern.h5,6400,9478750,152.42365168221295,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0583342537283897,0.0163938906043767,0.0807226411998272,800,ood_scale.h5,6400,9478750,152.42365168221295,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0735942646861076,0.0252850148826837,0.0803743042051792,800,ood_var.h5,6400,9478750,152.42365168221295,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),small,test,0.023653719574213,0.0078004454262554,0.54711127653718,1600,,6400,306350,399.6730985660106,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.0423905178904533,0.0142894797027111,0.2682946436107158,800,ood_matern.h5,6400,306350,399.6730985660106,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.0468464866280555,0.0144302556291222,0.2698166482150554,800,ood_scale.h5,6400,306350,399.6730985660106,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),small,ood,0.0245094373822212,0.0085207605734467,0.2683485429733991,800,ood_var.h5,6400,306350,399.6730985660106,200,0.001,64,50,50,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,test,0.0222133826464414,0.008773892186582,1.85239196754992,1600,,6400,2172700,1034.603284036741,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.0418883673846721,0.0140713220462203,0.9238600339740516,800,ood_matern.h5,6400,2172700,1034.603284036741,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.047289915382862,0.0144421653822064,0.9279176369309424,800,ood_scale.h5,6400,2172700,1034.603284036741,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),medium,ood,0.0234324429184198,0.0098842298611998,0.9288646597415208,800,ood_var.h5,6400,2172700,1034.603284036741,200,0.001,64,100,100,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),large,test,0.0437292419373989,0.0136752016842365,4.555829092860222,1600,,6400,9530350,2377.3661694210023,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.0514469444751739,0.0139033226296305,2.326689448207617,800,ood_matern.h5,6400,9530350,2377.3661694210023,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.0552022419869899,0.0132257957011461,2.320320000872016,800,ood_scale.h5,6400,9530350,2377.3661694210023,200,0.001,64,150,150,
Framework1,Param_DiffReac,deeponet,DeepONet (coeff concat),large,ood,0.0442916899919509,0.0130174253135919,2.291470643132925,800,ood_var.h5,6400,9530350,2377.3661694210023,200,0.001,64,150,150,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),small,test,0.5383957028388977,0.1729959547519683,0.2489036694169044,1600,,6400,293450,144.76940678618848,200,0.001,64,50,50,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.448130339384079,0.1414703577756881,0.1229931376874446,800,ood_matern.h5,6400,293450,144.76940678618848,200,0.001,64,50,50,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.4823333024978637,0.1967312395572662,0.1268947198987007,800,ood_scale.h5,6400,293450,144.76940678618848,200,0.001,64,50,50,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),small,ood,0.5170890688896179,0.1723964065313339,0.1314885560423135,800,ood_var.h5,6400,293450,144.76940678618848,200,0.001,64,50,50,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),medium,test,0.5384715795516968,0.1744966506958007,0.2476147338747978,1600,,6400,2146900,164.69159464724362,200,0.001,64,100,100,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.4479574263095855,0.1398472338914871,0.1227494291961193,800,ood_matern.h5,6400,2146900,164.69159464724362,200,0.001,64,100,100,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.4835064709186554,0.19501394033432,0.1233710721135139,800,ood_scale.h5,6400,2146900,164.69159464724362,200,0.001,64,100,100,
Framework1,Parametric_Wave,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5166541337966919,0.1741675734519958,0.1234259996563196,800,ood_var.h5,6400,2146900,164.69159464724362,200,0.001,64,100,100,
